data_num,Embedding,Model,Metric,Cluster Number,Value
1,SPIN_emb_seed2,SPIN,Completeness,10,0.5275904929402303
1,SPIN_emb_seed2,SPIN,Homogeneity,6,0.5991268386036397
1,SPIN_emb_seed2,SPIN,Homogeneity,8,0.5940586587551334
1,SPIN_emb_seed2,SPIN,Homogeneity,10,0.6267980729985465
1,SPIN_emb_seed2,SPIN,NMI,6,0.6191061005460007
1,SPIN_emb_seed2,SPIN,NMI,8,0.5709414722893525
1,SPIN_emb_seed2,SPIN,NMI,10,0.5729313578887751
1,SPIN_emb_seed3,SPIN,ARI,5,0.5371867927024917
1,SPIN_emb_seed3,SPIN,ARI,6,0.5535750204250414
1,SPIN_emb_seed3,SPIN,ARI,7,0.5309315753723248
1,SPIN_emb_seed3,SPIN,ARI,8,0.4885386460948489
1,SPIN_emb_seed3,SPIN,ARI,10,0.3854308962667983
1,SPIN_emb_seed3,SPIN,Completeness,5,0.6247106684984468
1,SPIN_emb_seed3,SPIN,Completeness,6,0.6391531783867516
1,SPIN_emb_seed3,SPIN,Completeness,7,0.6209586301932292
1,SPIN_emb_seed3,SPIN,Completeness,8,0.5811812236218176
1,SPIN_emb_seed3,SPIN,Completeness,10,0.5215228840752525
1,SPIN_emb_seed3,SPIN,Homogeneity,5,0.5294179127434155
1,SPIN_emb_seed3,SPIN,Homogeneity,6,0.6026148588181623
1,SPIN_emb_seed3,SPIN,Homogeneity,7,0.6145316727677691
1,SPIN_emb_seed3,SPIN,Homogeneity,8,0.6140320597283333
1,SPIN_emb_seed3,SPIN,Homogeneity,10,0.6156467085663148
1,SPIN_emb_seed3,SPIN,NMI,5,0.5731302795207047
1,SPIN_emb_seed3,SPIN,NMI,6,0.6203464589468302
1,SPIN_emb_seed3,SPIN,NMI,7,0.6177284351284364
1,SPIN_emb_seed3,SPIN,NMI,8,0.5971551835763701
1,SPIN_emb_seed3,SPIN,NMI,10,0.5646874895760097
1,SPIN_emb_seed4,SPIN,ARI,6,0.5402475689163073
1,SPIN_emb_seed4,SPIN,ARI,7,0.5265433866239433
1,SPIN_emb_seed4,SPIN,ARI,8,0.4904229399251287
1,SPIN_emb_seed4,SPIN,ARI,9,0.4815662674960271
1,SPIN_emb_seed4,SPIN,Completeness,6,0.6500819754201235
1,SPIN_emb_seed4,SPIN,Completeness,7,0.6175807883512058
1,SPIN_emb_seed4,SPIN,Completeness,8,0.5918040279501406
1,SPIN_emb_seed4,SPIN,Completeness,9,0.5718712824957388
1,SPIN_emb_seed4,SPIN,Homogeneity,6,0.6080530646336014
1,SPIN_emb_seed4,SPIN,Homogeneity,7,0.608747008804226
1,SPIN_emb_seed4,SPIN,Homogeneity,8,0.6113071413384024
1,SPIN_emb_seed4,SPIN,Homogeneity,9,0.6228117473929106
1,SPIN_emb_seed4,SPIN,NMI,6,0.6283651484298255
1,SPIN_emb_seed4,SPIN,NMI,7,0.6131320817742212
1,SPIN_emb_seed4,SPIN,NMI,8,0.6013975063878539
1,SPIN_emb_seed4,SPIN,NMI,9,0.596255481704118
1,SPIN_emb_seed5,SPIN,ARI,6,0.5461681268972244
1,SPIN_emb_seed5,SPIN,ARI,8,0.5671371124048036
1,SPIN_emb_seed5,SPIN,ARI,9,0.4724438221103548
1,SPIN_emb_seed5,SPIN,Completeness,6,0.6383504784655939
1,SPIN_emb_seed5,SPIN,Completeness,8,0.6114636676838422
1,SPIN_emb_seed5,SPIN,Completeness,9,0.5653746262924512
1,SPIN_emb_seed5,SPIN,Homogeneity,6,0.5852654001186394
1,SPIN_emb_seed5,SPIN,Homogeneity,8,0.595734952068477
1,SPIN_emb_seed5,SPIN,Homogeneity,9,0.6417162807507809
1,SPIN_emb_seed5,SPIN,NMI,6,0.6106065636961387
1,SPIN_emb_seed5,SPIN,NMI,8,0.6034968443452763
1,SPIN_emb_seed5,SPIN,NMI,9,0.6009708573379279
1,SpaceFlow_emb_seed1,SpaceFlow,ARI,6,0.4565755462095535
1,SpaceFlow_emb_seed1,SpaceFlow,ARI,7,0.4044773237573092
1,SpaceFlow_emb_seed1,SpaceFlow,ARI,8,0.3562952216454089
1,SpaceFlow_emb_seed1,SpaceFlow,Completeness,6,0.556544974512937
1,SpaceFlow_emb_seed1,SpaceFlow,Completeness,7,0.5345614023167803
1,SpaceFlow_emb_seed1,SpaceFlow,Completeness,8,0.50649228420716
1,SpaceFlow_emb_seed1,SpaceFlow,Homogeneity,6,0.5242556646746057
1,SpaceFlow_emb_seed1,SpaceFlow,Homogeneity,7,0.5310596939914426
1,SpaceFlow_emb_seed1,SpaceFlow,Homogeneity,8,0.5432447084819241
1,SpaceFlow_emb_seed1,SpaceFlow,NMI,6,0.539840282260179
1,SpaceFlow_emb_seed1,SpaceFlow,NMI,7,0.5324566731673724
1,SpaceFlow_emb_seed1,SpaceFlow,NMI,8,0.5242251253385284
1,SpaceFlow_emb_seed2,SpaceFlow,ARI,5,0.4873340380557229
1,SpaceFlow_emb_seed2,SpaceFlow,ARI,7,0.4991735064436883
1,SpaceFlow_emb_seed2,SpaceFlow,ARI,8,0.5506874525602541
1,SpaceFlow_emb_seed2,SpaceFlow,ARI,10,0.3814934566583137
1,SpaceFlow_emb_seed2,SpaceFlow,Completeness,5,0.5803541610351146
1,SpaceFlow_emb_seed2,SpaceFlow,Completeness,7,0.565609163587511
1,SpaceFlow_emb_seed2,SpaceFlow,Completeness,8,0.5833072406712776
1,SpaceFlow_emb_seed2,SpaceFlow,Completeness,10,0.5128012893814612
1,SpaceFlow_emb_seed2,SpaceFlow,Homogeneity,5,0.5052600253742104
1,SpaceFlow_emb_seed2,SpaceFlow,Homogeneity,7,0.547660343513981
1,SpaceFlow_emb_seed2,SpaceFlow,Homogeneity,8,0.6115879767659076
1,SpaceFlow_emb_seed2,SpaceFlow,Homogeneity,10,0.6203752480461959
1,SpaceFlow_emb_seed2,SpaceFlow,NMI,5,0.5402098860793402
1,SpaceFlow_emb_seed2,SpaceFlow,NMI,7,0.5564900625572458
1,SpaceFlow_emb_seed2,SpaceFlow,NMI,8,0.5971129350072987
1,SpaceFlow_emb_seed2,SpaceFlow,NMI,10,0.5614816677737687
1,SpaceFlow_emb_seed3,SpaceFlow,ARI,5,0.4209662039065556
1,SpaceFlow_emb_seed3,SpaceFlow,ARI,7,0.4746706378442016
1,SpaceFlow_emb_seed3,SpaceFlow,ARI,8,0.5134787664404398
1,SpaceFlow_emb_seed3,SpaceFlow,ARI,9,0.3772849002857839
1,SpaceFlow_emb_seed3,SpaceFlow,ARI,10,0.4141305373640011
1,SpaceFlow_emb_seed3,SpaceFlow,Completeness,5,0.5731305139194788
1,SpaceFlow_emb_seed3,SpaceFlow,Completeness,7,0.5653909960439438
1,SpaceFlow_emb_seed3,SpaceFlow,Completeness,8,0.5900307444779035
1,SpaceFlow_emb_seed3,SpaceFlow,Completeness,9,0.5112651932251796
1,SpaceFlow_emb_seed3,SpaceFlow,Completeness,10,0.5242347421496968
1,SpaceFlow_emb_seed3,SpaceFlow,Homogeneity,5,0.4653937729882396
1,SpaceFlow_emb_seed3,SpaceFlow,Homogeneity,7,0.5184797493873551
1,SpaceFlow_emb_seed3,SpaceFlow,Homogeneity,8,0.6069793452905486
1,SpaceFlow_emb_seed3,SpaceFlow,Homogeneity,9,0.5850643762086558
1,SpaceFlow_emb_seed3,SpaceFlow,Homogeneity,10,0.61916299920822
1,SpaceFlow_emb_seed3,SpaceFlow,NMI,5,0.5136738266986265
1,SpaceFlow_emb_seed3,SpaceFlow,NMI,7,0.540920184755207
1,SpaceFlow_emb_seed3,SpaceFlow,NMI,8,0.5983850563093754
1,SpaceFlow_emb_seed3,SpaceFlow,NMI,9,0.5456808968601662
1,SpaceFlow_emb_seed3,SpaceFlow,NMI,10,0.5677512918589199
1,SpaceFlow_emb_seed4,SpaceFlow,ARI,5,0.4875002312889003
1,SpaceFlow_emb_seed4,SpaceFlow,ARI,6,0.4793274886746437
1,SpaceFlow_emb_seed4,SpaceFlow,ARI,8,0.4542078094740354
1,SpaceFlow_emb_seed4,SpaceFlow,ARI,9,0.4452049951858377
1,SpaceFlow_emb_seed4,SpaceFlow,ARI,10,0.355476236588256
1,SpaceFlow_emb_seed4,SpaceFlow,Completeness,5,0.6064203471715536
1,SpaceFlow_emb_seed4,SpaceFlow,Completeness,6,0.5840867303832991
1,SpaceFlow_emb_seed4,SpaceFlow,Completeness,8,0.5585801977900694
1,SpaceFlow_emb_seed4,SpaceFlow,Completeness,9,0.5280032665202519
1,SpaceFlow_emb_seed4,SpaceFlow,Completeness,10,0.4952664696198803
1,SpaceFlow_emb_seed4,SpaceFlow,Homogeneity,5,0.5036316436687209
1,SpaceFlow_emb_seed4,SpaceFlow,Homogeneity,6,0.5491274889839894
1,SpaceFlow_emb_seed4,SpaceFlow,Homogeneity,8,0.5905072547011313
1,SpaceFlow_emb_seed4,SpaceFlow,Homogeneity,9,0.5887076429902955
1,SpaceFlow_emb_seed4,SpaceFlow,Homogeneity,10,0.5896448078683572
1,SpaceFlow_emb_seed4,SpaceFlow,NMI,5,0.5502669761782568
1,SpaceFlow_emb_seed4,SpaceFlow,NMI,6,0.5660629840914239
1,SpaceFlow_emb_seed4,SpaceFlow,NMI,8,0.574029148857585
1,SpaceFlow_emb_seed4,SpaceFlow,NMI,9,0.556705510579376
1,SpaceFlow_emb_seed4,SpaceFlow,NMI,10,0.5383505700092974
1,SpaceFlow_emb_seed5,SpaceFlow,ARI,5,0.5206081432922038
1,SpaceFlow_emb_seed5,SpaceFlow,ARI,7,0.5658649577606578
1,SpaceFlow_emb_seed5,SpaceFlow,ARI,8,0.5275963443503616
1,SpaceFlow_emb_seed5,SpaceFlow,ARI,10,0.3790679990649484
1,SpaceFlow_emb_seed5,SpaceFlow,Completeness,5,0.613152653684985
1,SpaceFlow_emb_seed5,SpaceFlow,Completeness,7,0.6053819583129225
1,SpaceFlow_emb_seed5,SpaceFlow,Completeness,8,0.5631279213817224
1,SpaceFlow_emb_seed5,SpaceFlow,Completeness,10,0.5106726949522012
1,SpaceFlow_emb_seed5,SpaceFlow,Homogeneity,5,0.5330949511863845
1,SpaceFlow_emb_seed5,SpaceFlow,Homogeneity,7,0.5934547491332771
1,SpaceFlow_emb_seed5,SpaceFlow,Homogeneity,8,0.586028215045553
1,SpaceFlow_emb_seed5,SpaceFlow,Homogeneity,10,0.613089927048121
1,SpaceFlow_emb_seed5,SpaceFlow,NMI,5,0.5703280558177132
1,SpaceFlow_emb_seed5,SpaceFlow,NMI,7,0.5993590219067101
1,SpaceFlow_emb_seed5,SpaceFlow,NMI,8,0.574349890582563
1,SpaceFlow_emb_seed5,SpaceFlow,NMI,10,0.5572142713492435
2,Banksy_emb_seed1,Banksy,ARI,6,0.4542006818749193
2,Banksy_emb_seed1,Banksy,ARI,8,0.6085502771473625
2,Banksy_emb_seed1,Banksy,ARI,9,0.6286417795080658
2,Banksy_emb_seed1,Banksy,ARI,10,0.7038012136725744
2,Banksy_emb_seed1,Banksy,Completeness,6,0.7441436522585542
2,Banksy_emb_seed1,Banksy,Completeness,8,0.7040509254994122
2,Banksy_emb_seed1,Banksy,Completeness,9,0.7063720014658665
2,Banksy_emb_seed1,Banksy,Completeness,10,0.7109884030470829
2,Banksy_emb_seed1,Banksy,Homogeneity,6,0.492420534810659
2,Banksy_emb_seed1,Banksy,Homogeneity,8,0.6319362723433968
2,Banksy_emb_seed1,Banksy,Homogeneity,9,0.6844645905137993
2,Banksy_emb_seed1,Banksy,Homogeneity,10,0.7445047988238078
2,Banksy_emb_seed1,Banksy,NMI,6,0.5926608890228264
2,Banksy_emb_seed1,Banksy,NMI,8,0.6660472766781189
2,Banksy_emb_seed1,Banksy,NMI,9,0.6952142099998213
2,Banksy_emb_seed1,Banksy,NMI,10,0.7273607012334
2,Banksy_emb_seed2,Banksy,ARI,6,0.4894618993677271
2,Banksy_emb_seed2,Banksy,ARI,9,0.626294620746718
2,Banksy_emb_seed2,Banksy,ARI,10,0.7038012136725744
2,Banksy_emb_seed2,Banksy,Completeness,6,0.7299233917474213
2,Banksy_emb_seed2,Banksy,Completeness,9,0.7053831724473297
2,Banksy_emb_seed2,Banksy,Completeness,10,0.7109884030470829
2,Banksy_emb_seed2,Banksy,Homogeneity,6,0.5125999566924231
2,Banksy_emb_seed2,Banksy,Homogeneity,9,0.6835329328105078
2,Banksy_emb_seed2,Banksy,Homogeneity,10,0.7445047988238078
2,Banksy_emb_seed2,Banksy,NMI,6,0.6017507179292236
2,Banksy_emb_seed2,Banksy,NMI,9,0.6942544012856423
2,Banksy_emb_seed2,Banksy,NMI,10,0.7273607012334
2,Banksy_emb_seed3,Banksy,ARI,6,0.4542006818749193
2,Banksy_emb_seed3,Banksy,ARI,8,0.6091020191821835
2,Banksy_emb_seed3,Banksy,ARI,9,0.6287393588566528
2,Banksy_emb_seed3,Banksy,ARI,10,0.7038012136725744
2,Banksy_emb_seed3,Banksy,Completeness,6,0.7441436522585542
2,Banksy_emb_seed3,Banksy,Completeness,8,0.7065797592740705
2,Banksy_emb_seed3,Banksy,Completeness,9,0.7062734320853821
2,Banksy_emb_seed3,Banksy,Completeness,10,0.7109884030470829
2,Banksy_emb_seed3,Banksy,Homogeneity,6,0.492420534810659
2,Banksy_emb_seed3,Banksy,Homogeneity,8,0.6318893395345547
2,Banksy_emb_seed3,Banksy,Homogeneity,9,0.6844620773841461
2,Banksy_emb_seed3,Banksy,Homogeneity,10,0.7445047988238078
2,Banksy_emb_seed3,Banksy,NMI,6,0.5926608890228264
2,Banksy_emb_seed3,Banksy,NMI,8,0.6671505794397349
2,Banksy_emb_seed3,Banksy,NMI,9,0.6951645203226021
2,Banksy_emb_seed3,Banksy,NMI,10,0.7273607012334
2,Banksy_emb_seed4,Banksy,ARI,5,0.4490932999251317
2,Banksy_emb_seed4,Banksy,ARI,7,0.5475750210987749
2,Banksy_emb_seed4,Banksy,ARI,9,0.6297544687914702
2,Banksy_emb_seed4,Banksy,ARI,10,0.6618544939767669
2,Banksy_emb_seed4,Banksy,Completeness,5,0.7603921874039751
2,Banksy_emb_seed4,Banksy,Completeness,7,0.7295484430525496
2,Banksy_emb_seed4,Banksy,Completeness,9,0.7081421549981819
2,Banksy_emb_seed4,Banksy,Completeness,10,0.6861348570518494
2,Banksy_emb_seed4,Banksy,Homogeneity,5,0.4808377192263427
2,Banksy_emb_seed4,Banksy,Homogeneity,7,0.579679844018475
2,Banksy_emb_seed4,Banksy,Homogeneity,9,0.6844131146973074
2,Banksy_emb_seed4,Banksy,Homogeneity,10,0.7132052985450743
2,Banksy_emb_seed4,Banksy,NMI,5,0.5891337989131344
2,Banksy_emb_seed4,Banksy,NMI,7,0.6460363434687706
2,Banksy_emb_seed4,Banksy,NMI,9,0.6960304289794187
2,Banksy_emb_seed4,Banksy,NMI,10,0.6994082369587964
2,Banksy_emb_seed5,Banksy,ARI,6,0.4542006818749193
2,Banksy_emb_seed5,Banksy,ARI,8,0.6091020191821835
2,Banksy_emb_seed5,Banksy,ARI,9,0.6287393588566528
2,Banksy_emb_seed5,Banksy,ARI,10,0.7038012136725744
2,Banksy_emb_seed5,Banksy,Completeness,6,0.7441436522585542
2,Banksy_emb_seed5,Banksy,Completeness,8,0.7065797592740705
2,Banksy_emb_seed5,Banksy,Completeness,9,0.7062734320853821
2,Banksy_emb_seed5,Banksy,Completeness,10,0.7109884030470829
2,Banksy_emb_seed5,Banksy,Homogeneity,6,0.492420534810659
2,Banksy_emb_seed5,Banksy,Homogeneity,8,0.6318893395345547
2,Banksy_emb_seed5,Banksy,Homogeneity,9,0.6844620773841461
2,Banksy_emb_seed5,Banksy,Homogeneity,10,0.7445047988238078
2,Banksy_emb_seed5,Banksy,NMI,6,0.5926608890228264
2,Banksy_emb_seed5,Banksy,NMI,8,0.6671505794397349
2,Banksy_emb_seed5,Banksy,NMI,9,0.6951645203226021
2,Banksy_emb_seed5,Banksy,NMI,10,0.7273607012334
2,GraphST_emb_seed1,GraphST,ARI,6,0.4522925656547331
2,GraphST_emb_seed1,GraphST,ARI,8,0.5842274918510831
2,GraphST_emb_seed1,GraphST,ARI,9,0.5004575656764689
2,GraphST_emb_seed1,GraphST,Completeness,6,0.6744815303124789
2,GraphST_emb_seed1,GraphST,Completeness,8,0.647206375279164
2,GraphST_emb_seed1,GraphST,Completeness,9,0.6041058128817812
2,GraphST_emb_seed1,GraphST,Homogeneity,6,0.4914580532788716
2,GraphST_emb_seed1,GraphST,Homogeneity,8,0.6205752106826412
2,GraphST_emb_seed1,GraphST,Homogeneity,9,0.6416864841454355
2,GraphST_emb_seed1,GraphST,NMI,6,0.5685978562454225
2,GraphST_emb_seed1,GraphST,NMI,8,0.6336094858145228
2,GraphST_emb_seed1,GraphST,NMI,9,0.6223293177280926
2,GraphST_emb_seed2,GraphST,ARI,5,0.4691075731445903
2,GraphST_emb_seed2,GraphST,ARI,6,0.4737490269273248
2,GraphST_emb_seed2,GraphST,ARI,7,0.5548229327250731
2,GraphST_emb_seed2,GraphST,ARI,8,0.5713396379321417
2,GraphST_emb_seed2,GraphST,ARI,9,0.5715475445621934
2,GraphST_emb_seed2,GraphST,ARI,10,0.6290049493086827
2,GraphST_emb_seed2,GraphST,Completeness,5,0.6939633953964742
2,GraphST_emb_seed2,GraphST,Completeness,6,0.6914895815203344
2,GraphST_emb_seed2,GraphST,Completeness,7,0.6817177686299876
2,GraphST_emb_seed2,GraphST,Completeness,8,0.6523279898254085
2,GraphST_emb_seed2,GraphST,Completeness,9,0.6250952839776928
2,GraphST_emb_seed2,GraphST,Completeness,10,0.6688222200497028
2,GraphST_emb_seed2,GraphST,Homogeneity,5,0.4892797540645625
2,GraphST_emb_seed2,GraphST,Homogeneity,6,0.5076936998592084
2,GraphST_emb_seed2,GraphST,Homogeneity,7,0.5839181798524938
2,GraphST_emb_seed2,GraphST,Homogeneity,8,0.6451328718060922
2,GraphST_emb_seed2,GraphST,Homogeneity,9,0.6374121878921726
2,GraphST_emb_seed2,GraphST,Homogeneity,10,0.659030961577358
2,GraphST_emb_seed2,GraphST,NMI,5,0.5739179467619246
2,GraphST_emb_seed2,GraphST,NMI,6,0.5855066685924583
2,GraphST_emb_seed2,GraphST,NMI,7,0.6290393364834734
2,GraphST_emb_seed2,GraphST,NMI,8,0.6487104804169204
2,GraphST_emb_seed2,GraphST,NMI,9,0.6307753053948084
2,GraphST_emb_seed2,GraphST,NMI,10,0.6638904916634892
2,GraphST_emb_seed3,GraphST,ARI,6,0.4425819178127905
2,GraphST_emb_seed3,GraphST,ARI,7,0.5271614832759645
2,GraphST_emb_seed3,GraphST,ARI,8,0.5662946784430152
2,GraphST_emb_seed3,GraphST,ARI,10,0.489053777094592
2,GraphST_emb_seed3,GraphST,Completeness,6,0.6638738097435356
2,GraphST_emb_seed3,GraphST,Completeness,7,0.6637821196845076
2,GraphST_emb_seed3,GraphST,Completeness,8,0.6389334390526824
2,GraphST_emb_seed3,GraphST,Completeness,10,0.5848349269417564
2,GraphST_emb_seed3,GraphST,Homogeneity,6,0.4861278418107593
2,GraphST_emb_seed3,GraphST,Homogeneity,7,0.568874840394119
2,GraphST_emb_seed3,GraphST,Homogeneity,8,0.6177231246567375
2,GraphST_emb_seed3,GraphST,Homogeneity,10,0.6659361205338976
2,GraphST_emb_seed3,GraphST,NMI,6,0.5612644850190021
2,GraphST_emb_seed3,GraphST,NMI,7,0.6126748310704512
2,GraphST_emb_seed3,GraphST,NMI,8,0.6281481080472733
2,GraphST_emb_seed3,GraphST,NMI,10,0.6227561841735061
2,GraphST_emb_seed4,GraphST,ARI,6,0.5357557914806553
2,GraphST_emb_seed4,GraphST,ARI,7,0.6218619291223376
2,GraphST_emb_seed4,GraphST,ARI,8,0.6055755020474132
2,GraphST_emb_seed4,GraphST,ARI,9,0.4957567997200591
2,GraphST_emb_seed4,GraphST,ARI,10,0.481953196129241
2,GraphST_emb_seed4,GraphST,Completeness,6,0.6892940595346749
2,GraphST_emb_seed4,GraphST,Completeness,7,0.7080438141809796
2,GraphST_emb_seed4,GraphST,Completeness,8,0.6717962611728934
2,GraphST_emb_seed4,GraphST,Completeness,9,0.6155320689726625
2,GraphST_emb_seed4,GraphST,Completeness,10,0.6011852576315702
2,GraphST_emb_seed4,GraphST,Homogeneity,6,0.5690486440816114
2,GraphST_emb_seed4,GraphST,Homogeneity,7,0.6475175918118963
2,GraphST_emb_seed4,GraphST,Homogeneity,8,0.6500322432210515
2,GraphST_emb_seed4,GraphST,Homogeneity,9,0.6532619589029631
2,GraphST_emb_seed4,GraphST,Homogeneity,10,0.6492634666999946
2,GraphST_emb_seed4,GraphST,NMI,6,0.6234261124961786
2,GraphST_emb_seed4,GraphST,NMI,7,0.6764294460271572
2,GraphST_emb_seed4,GraphST,NMI,8,0.6607325649175723
2,GraphST_emb_seed4,GraphST,NMI,9,0.6338360306092043
2,GraphST_emb_seed4,GraphST,NMI,10,0.6243000882862345
2,GraphST_emb_seed5,GraphST,ARI,5,0.2971065463878667
2,GraphST_emb_seed5,GraphST,ARI,6,0.4546804539201198
2,GraphST_emb_seed5,GraphST,ARI,7,0.5429185602832348
2,GraphST_emb_seed5,GraphST,ARI,9,0.6260608853645981
2,GraphST_emb_seed5,GraphST,ARI,10,0.6146333971983818
2,GraphST_emb_seed5,GraphST,Completeness,5,0.6599017598088792
2,GraphST_emb_seed5,GraphST,Completeness,6,0.6875556716797905
2,GraphST_emb_seed5,GraphST,Completeness,7,0.6953895794377221
2,GraphST_emb_seed5,GraphST,Completeness,9,0.6814340039239867
2,GraphST_emb_seed5,GraphST,Completeness,10,0.6509436197140129
2,GraphST_emb_seed5,GraphST,Homogeneity,5,0.3719079520377978
2,GraphST_emb_seed5,GraphST,Homogeneity,6,0.4972747442942544
2,GraphST_emb_seed5,GraphST,Homogeneity,7,0.5841934470602461
2,GraphST_emb_seed5,GraphST,Homogeneity,9,0.6579770844131214
2,GraphST_emb_seed5,GraphST,Homogeneity,10,0.6406528506644932
2,GraphST_emb_seed5,GraphST,NMI,5,0.4757131265946601
2,GraphST_emb_seed5,GraphST,NMI,6,0.577135877359384
2,GraphST_emb_seed5,GraphST,NMI,7,0.6349600253346948
2,GraphST_emb_seed5,GraphST,NMI,9,0.6694988762635954
2,GraphST_emb_seed5,GraphST,NMI,10,0.6457572394409449
2,Our_emb_seed1,Glimmer,ARI,6,0.5695652282233216
2,Our_emb_seed1,Glimmer,ARI,7,0.6538969416888787
2,Our_emb_seed1,Glimmer,ARI,8,0.5641589863893499
2,Our_emb_seed1,Glimmer,ARI,10,0.5365726870481473
2,Our_emb_seed1,Glimmer,Completeness,6,0.6826417247293557
2,Our_emb_seed1,Glimmer,Completeness,7,0.722200023428674
2,Our_emb_seed1,Glimmer,Completeness,8,0.6570604329626938
2,Our_emb_seed1,Glimmer,Completeness,10,0.6188659547859142
2,Our_emb_seed1,Glimmer,Homogeneity,6,0.5890023372201826
2,Our_emb_seed1,Glimmer,Homogeneity,7,0.6476420134086316
2,Our_emb_seed1,Glimmer,Homogeneity,8,0.64856869318688
2,Our_emb_seed1,Glimmer,Homogeneity,10,0.6593206322009719
2,Our_emb_seed1,Glimmer,NMI,6,0.6323743937170405
2,Our_emb_seed1,Glimmer,NMI,7,0.6828919899946955
2,Our_emb_seed1,Glimmer,NMI,8,0.6527561147817158
2,Our_emb_seed1,Glimmer,NMI,10,0.6384093553969954
2,Our_emb_seed2,Glimmer,ARI,5,0.574419565648566
2,Our_emb_seed2,Glimmer,ARI,6,0.6151434314936036
2,Our_emb_seed2,Glimmer,ARI,10,0.5428860518684528
2,Our_emb_seed2,Glimmer,Completeness,5,0.7126517567509814
2,Our_emb_seed2,Glimmer,Completeness,6,0.6827751924680099
2,Our_emb_seed2,Glimmer,Completeness,10,0.6330287551599003
2,Our_emb_seed2,Glimmer,Homogeneity,5,0.5633467611389326
2,Our_emb_seed2,Glimmer,Homogeneity,6,0.6157255711149919
2,Our_emb_seed2,Glimmer,Homogeneity,10,0.6776520138362732
2,Our_emb_seed2,Glimmer,NMI,5,0.6291502026412505
2,Our_emb_seed2,Glimmer,NMI,6,0.6475192885762848
2,Our_emb_seed2,Glimmer,NMI,10,0.6545749012281861
2,Our_emb_seed3,Glimmer,ARI,5,0.5436242674993075
2,Our_emb_seed3,Glimmer,ARI,6,0.4427888161226098
2,Our_emb_seed3,Glimmer,ARI,7,0.5017537537598872
2,Our_emb_seed3,Glimmer,ARI,10,0.550882622352639
2,Our_emb_seed3,Glimmer,Completeness,5,0.7415870288148739
2,Our_emb_seed3,Glimmer,Completeness,6,0.6447966210447464
2,Our_emb_seed3,Glimmer,Completeness,7,0.643276035554551
2,Our_emb_seed3,Glimmer,Completeness,10,0.6314763043214537
2,Our_emb_seed3,Glimmer,Homogeneity,5,0.5454634559754682
2,Our_emb_seed3,Glimmer,Homogeneity,6,0.5634398492507434
2,Our_emb_seed3,Glimmer,Homogeneity,7,0.6231578631360628
2,Our_emb_seed3,Glimmer,Homogeneity,10,0.6804070003584602
2,Our_emb_seed3,Glimmer,NMI,5,0.6285823725241576
2,Our_emb_seed3,Glimmer,NMI,6,0.6013791503413068
2,Our_emb_seed3,Glimmer,NMI,7,0.6330571538510935
2,Our_emb_seed3,Glimmer,NMI,10,0.6550286445105926
2,Our_emb_seed4,Glimmer,ARI,5,0.4909309308841129
2,Our_emb_seed4,Glimmer,ARI,7,0.521231683442352
2,Our_emb_seed4,Glimmer,ARI,8,0.5715576188297826
2,Our_emb_seed4,Glimmer,ARI,9,0.5315594197535997
2,Our_emb_seed4,Glimmer,ARI,10,0.5664811541172965
2,Our_emb_seed4,Glimmer,Completeness,5,0.7367969543248637
2,Our_emb_seed4,Glimmer,Completeness,7,0.6568420372843612
2,Our_emb_seed4,Glimmer,Completeness,8,0.6726765078930597
2,Our_emb_seed4,Glimmer,Completeness,9,0.6463119988376836
2,Our_emb_seed4,Glimmer,Completeness,10,0.6458876186345354
2,Our_emb_seed4,Glimmer,Homogeneity,5,0.4933416201785323
2,Our_emb_seed4,Glimmer,Homogeneity,7,0.6354356278640583
2,Our_emb_seed4,Glimmer,Homogeneity,8,0.668569422471059
2,Our_emb_seed4,Glimmer,Homogeneity,9,0.6827296980966804
2,Our_emb_seed4,Glimmer,Homogeneity,10,0.7172378670796254
2,Our_emb_seed4,Glimmer,NMI,5,0.5909783023200902
2,Our_emb_seed4,Glimmer,NMI,7,0.645961535397052
2,Our_emb_seed4,Glimmer,NMI,8,0.6703897757934826
2,Our_emb_seed4,Glimmer,NMI,9,0.6640218991782403
2,Our_emb_seed4,Glimmer,NMI,10,0.6796953953507322
2,Our_emb_seed5,Glimmer,ARI,5,0.5147933015353682
2,Our_emb_seed5,Glimmer,ARI,8,0.5543151685185407
2,Our_emb_seed5,Glimmer,ARI,10,0.5194516324110222
2,Our_emb_seed5,Glimmer,Completeness,5,0.755049892139332
2,Our_emb_seed5,Glimmer,Completeness,8,0.661749595513041
2,Our_emb_seed5,Glimmer,Completeness,10,0.6201040841667562
2,Our_emb_seed5,Glimmer,Homogeneity,5,0.5060250419837321
2,Our_emb_seed5,Glimmer,Homogeneity,8,0.6438058323026794
2,Our_emb_seed5,Glimmer,Homogeneity,10,0.680534125679451
2,Our_emb_seed5,Glimmer,NMI,5,0.6059499606743156
2,Our_emb_seed5,Glimmer,NMI,8,0.6525984520517072
2,Our_emb_seed5,Glimmer,NMI,10,0.6488837144107648
2,SCANIT_emb_seed1,SCANIT,ARI,6,0.6267406582276619
2,SCANIT_emb_seed1,SCANIT,ARI,7,0.4455111216581215
2,SCANIT_emb_seed1,SCANIT,ARI,8,0.481086425398849
2,SCANIT_emb_seed1,SCANIT,ARI,10,0.4716303345953749
2,SCANIT_emb_seed1,SCANIT,Completeness,6,0.6861607686834635
