Model,FOV,Cluster_Key,Gene,Gene_Purity
Glimmer (Cell),39-40,cluster_0.50,MS4A1,0.9100819717838622
Glimmer (Cell),39-40,cluster_0.50,TRAC,0.8269462609140393
Glimmer (Cell),39-40,cluster_0.55,CD19,0.8899840556602406
Glimmer (Cell),39-40,cluster_0.55,CD3E,0.84605201681981
Glimmer (Cell),39-40,cluster_0.55,CD79A,0.8050821897149751
Glimmer (Cell),39-40,cluster_0.55,IL7R,0.8676779463243874
Glimmer (Cell),39-40,cluster_0.55,MS4A1,0.9086779623230409
Glimmer (Cell),39-40,cluster_0.55,TRAC,0.8224268332785268
Glimmer (Cell),39-40,cluster_0.60,CD19,0.888631090487239
Glimmer (Cell),39-40,cluster_0.60,CD3E,0.8403924011211461
Glimmer (Cell),39-40,cluster_0.60,CD79A,0.8160217243720299
Glimmer (Cell),39-40,cluster_0.60,IL7R,0.8379854368932039
Glimmer (Cell),39-40,cluster_0.60,MS4A1,0.9149843854561678
Glimmer (Cell),39-40,cluster_0.60,TRAC,0.8113393771019155
Glimmer (Cell),39-40,cluster_0.65,CD19,0.8771674194958473
Glimmer (Cell),39-40,cluster_0.65,CD3E,0.8176791277258567
Glimmer (Cell),39-40,cluster_0.65,CD79A,0.7951086545014008
Glimmer (Cell),39-40,cluster_0.65,IL7R,0.7519383465670247
Glimmer (Cell),39-40,cluster_0.65,MS4A1,0.8922456071518651
Glimmer (Cell),39-40,cluster_0.65,TRAC,0.7794757430629181
Glimmer (Cell),39-40,cluster_0.70,CD19,0.8647342995169082
Glimmer (Cell),39-40,cluster_0.70,CD3E,0.7999220880405142
Glimmer (Cell),39-40,cluster_0.70,CD79A,0.7784185764152375
Glimmer (Cell),39-40,cluster_0.70,IL7R,0.66434546899098
Glimmer (Cell),39-40,cluster_0.70,MS4A1,0.8703964014619061
Glimmer (Cell),39-40,cluster_0.70,TRAC,0.7479778940819091
Glimmer (Cell),41-42,cluster_0.40,CD19,0.8803917482808918
Glimmer (Cell),41-42,cluster_0.40,CD3E,0.7790952442325042
Glimmer (Cell),41-42,cluster_0.40,CD79A,0.8045395975815244
Glimmer (Cell),41-42,cluster_0.40,IL7R,0.8527292213311652
Glimmer (Cell),41-42,cluster_0.40,MS4A1,0.9402816682228446
Glimmer (Cell),41-42,cluster_0.40,TRAC,0.7399441340782122
Glimmer (Cell),41-42,cluster_0.45,CD19,0.8889823380992431
Glimmer (Cell),41-42,cluster_0.45,CD3E,0.47183689270275503
Glimmer (Cell),41-42,cluster_0.45,CD79A,0.8084723748626237
Glimmer (Cell),41-42,cluster_0.45,IL7R,0.8827606657029542
Glimmer (Cell),41-42,cluster_0.45,MS4A1,0.9308491861149245
Glimmer (Cell),41-42,cluster_0.45,TRAC,0.4619593943351056
Glimmer (Cell),41-42,cluster_0.50,CD19,0.8788509575353872
Glimmer (Cell),41-42,cluster_0.50,CD3E,0.8397345018687975
Glimmer (Cell),41-42,cluster_0.50,CD79A,0.8200198216055501
Glimmer (Cell),41-42,cluster_0.50,IL7R,0.845724838411819
Glimmer (Cell),41-42,cluster_0.50,MS4A1,0.9394516818977251
Glimmer (Cell),41-42,cluster_0.50,TRAC,0.8130527883809701
Glimmer (Cell),41-42,cluster_0.55,CD19,0.8844712739383847
Glimmer (Cell),41-42,cluster_0.55,CD3E,0.8478344934261408
Glimmer (Cell),41-42,cluster_0.55,CD79A,0.8165328575676479
Glimmer (Cell),41-42,cluster_0.55,IL7R,0.8341396757395576
Glimmer (Cell),41-42,cluster_0.55,MS4A1,0.9370819723129569
Glimmer (Cell),41-42,cluster_0.55,TRAC,0.8245407149950348
Glimmer (Cell),41-42,cluster_0.60,CD19,0.8830568969137098
Glimmer (Cell),41-42,cluster_0.60,CD3E,0.5687931368122299
Glimmer (Cell),41-42,cluster_0.60,CD79A,0.8117200758710192
Glimmer (Cell),41-42,cluster_0.60,IL7R,0.5912511584800741
Glimmer (Cell),41-42,cluster_0.60,MS4A1,0.9319418882405921
Glimmer (Cell),41-42,cluster_0.60,TRAC,0.5558318053267862
Glimmer (Cell),43-44,cluster_0.45,CD19,0.8872776707828254
Glimmer (Cell),43-44,cluster_0.45,CD3E,0.8141253375017763
Glimmer (Cell),43-44,cluster_0.45,CD79A,0.8141839733054435
Glimmer (Cell),43-44,cluster_0.45,IL7R,0.8411447701477913
Glimmer (Cell),43-44,cluster_0.45,MS4A1,0.9039115477161095
Glimmer (Cell),43-44,cluster_0.45,TRAC,0.7701426869137462
Glimmer (Cell),43-44,cluster_0.50,CD19,0.8726943532873147
Glimmer (Cell),43-44,cluster_0.50,CD3E,0.8080011369288709
Glimmer (Cell),43-44,cluster_0.50,CD79A,0.7955790102558996
Glimmer (Cell),43-44,cluster_0.50,IL7R,0.835306605699355
Glimmer (Cell),43-44,cluster_0.50,MS4A1,0.8938800659895451
Glimmer (Cell),43-44,cluster_0.50,TRAC,0.7655056523067522
Glimmer (Cell),43-44,cluster_0.55,CD19,0.8734291860070191
Glimmer (Cell),43-44,cluster_0.55,CD3E,0.8038226516981668
Glimmer (Cell),43-44,cluster_0.55,CD79A,0.7956106300388176
Glimmer (Cell),43-44,cluster_0.55,IL7R,0.8333129210042866
Glimmer (Cell),43-44,cluster_0.55,MS4A1,0.8873119049038901
Glimmer (Cell),43-44,cluster_0.55,TRAC,0.7639762937618378
Glimmer (Cell),43-44,cluster_0.60,CD19,0.8734864773113047
Glimmer (Cell),43-44,cluster_0.60,CD3E,0.7976977190364528
Glimmer (Cell),43-44,cluster_0.60,CD79A,0.7975124378109453
Glimmer (Cell),43-44,cluster_0.60,IL7R,0.8226168605837926
Glimmer (Cell),43-44,cluster_0.60,MS4A1,0.8895423927514058
Glimmer (Cell),43-44,cluster_0.60,TRAC,0.7542385825568962
Glimmer (Cell),43-44,cluster_0.65,CD19,0.8152050759120779
Glimmer (Cell),43-44,cluster_0.65,CD3E,0.7906198847057149
Glimmer (Cell),43-44,cluster_0.65,CD79A,0.731706102117061
Glimmer (Cell),43-44,cluster_0.65,IL7R,0.8017410495340853
Glimmer (Cell),43-44,cluster_0.65,MS4A1,0.8204332517753774
Glimmer (Cell),43-44,cluster_0.65,TRAC,0.7291157045009785
Glimmer (Cell),7-8,cluster_0.30,CD19,0.8996282527881041
Glimmer (Cell),7-8,cluster_0.30,CD3E,0.8050479555779909
Glimmer (Cell),7-8,cluster_0.30,CD79A,0.8132300914491689
Glimmer (Cell),7-8,cluster_0.30,IL7R,0.8509574886280676
Glimmer (Cell),7-8,cluster_0.30,MS4A1,0.8731352285978528
Glimmer (Cell),7-8,cluster_0.30,TRAC,0.797742363877822
Glimmer (Cell),7-8,cluster_0.40,CD19,0.8817784256559766
Glimmer (Cell),7-8,cluster_0.40,CD3E,0.8058193574459487
Glimmer (Cell),7-8,cluster_0.40,CD79A,0.7910686870035378
Glimmer (Cell),7-8,cluster_0.40,IL7R,0.8471308941718654
Glimmer (Cell),7-8,cluster_0.40,MS4A1,0.8616469389670103
Glimmer (Cell),7-8,cluster_0.40,TRAC,0.7825644204374391
Glimmer (Cell),7-8,cluster_0.45,CD19,0.8782443861184018
Glimmer (Cell),7-8,cluster_0.45,CD3E,0.7852742147257853
Glimmer (Cell),7-8,cluster_0.45,CD79A,0.7921618373614635
Glimmer (Cell),7-8,cluster_0.45,IL7R,0.8384468419869634
Glimmer (Cell),7-8,cluster_0.45,MS4A1,0.8597784988334987
Glimmer (Cell),7-8,cluster_0.45,TRAC,0.7763361820838683
Glimmer (Cell),7-8,cluster_0.50,CD19,0.878827646544182
Glimmer (Cell),7-8,cluster_0.50,CD3E,0.7983235709957585
Glimmer (Cell),7-8,cluster_0.50,CD79A,0.7920283081853385
Glimmer (Cell),7-8,cluster_0.50,IL7R,0.8446754706378196
Glimmer (Cell),7-8,cluster_0.50,MS4A1,0.8557042480154473
Glimmer (Cell),7-8,cluster_0.50,TRAC,0.7762231569625858
Glimmer (Cell),7-8,cluster_0.55,CD19,0.7470575334454272
Glimmer (Cell),7-8,cluster_0.55,CD3E,0.7824017820980154
Glimmer (Cell),7-8,cluster_0.55,CD79A,0.6573758438607045
Glimmer (Cell),7-8,cluster_0.55,IL7R,0.836334895274657
Glimmer (Cell),7-8,cluster_0.55,MS4A1,0.7360211731198109
Glimmer (Cell),7-8,cluster_0.55,TRAC,0.7549624761312669
Glimmer (Cell),9-10,cluster_0.30,CD19,0.8691695108077361
Glimmer (Cell),9-10,cluster_0.30,CD3E,0.8264430192402565
Glimmer (Cell),9-10,cluster_0.30,CD79A,0.7754020467836257
Glimmer (Cell),9-10,cluster_0.30,IL7R,0.8668880805524803
Glimmer (Cell),9-10,cluster_0.30,MS4A1,0.8621909723267789
Glimmer (Cell),9-10,cluster_0.30,TRAC,0.7527481409634659
Glimmer (Cell),9-10,cluster_0.40,CD19,0.8648710166919575
Glimmer (Cell),9-10,cluster_0.40,CD3E,0.8255550074000987
Glimmer (Cell),9-10,cluster_0.40,CD79A,0.7669533394327539
Glimmer (Cell),9-10,cluster_0.40,IL7R,0.8662239089184061
Glimmer (Cell),9-10,cluster_0.40,MS4A1,0.8507512168658359
Glimmer (Cell),9-10,cluster_0.40,TRAC,0.7422405431619786
Glimmer (Cell),9-10,cluster_0.45,CD19,0.8519954389965793
Glimmer (Cell),9-10,cluster_0.45,CD3E,0.8288928359976317
Glimmer (Cell),9-10,cluster_0.45,CD79A,0.7501374683822721
Glimmer (Cell),9-10,cluster_0.45,IL7R,0.8693658073699193
Glimmer (Cell),9-10,cluster_0.45,MS4A1,0.8267228108303903
Glimmer (Cell),9-10,cluster_0.45,TRAC,0.7647035029528355
Glimmer (Cell),9-10,cluster_0.50,CD19,0.8513112884834664
Glimmer (Cell),9-10,cluster_0.50,CD3E,0.8308496990032567
Glimmer (Cell),9-10,cluster_0.50,CD79A,0.7472414677957403
Glimmer (Cell),9-10,cluster_0.50,IL7R,0.8715136816576159
Glimmer (Cell),9-10,cluster_0.50,MS4A1,0.8261138613861386
Glimmer (Cell),9-10,cluster_0.50,TRAC,0.7733689277191279
Glimmer (Cell),9-10,cluster_0.55,CD19,0.8462885420631899
Glimmer (Cell),9-10,cluster_0.55,CD3E,0.8212522220027652
Glimmer (Cell),9-10,cluster_0.55,CD79A,0.7421166623839066
Glimmer (Cell),9-10,cluster_0.55,IL7R,0.8623218997361478
Glimmer (Cell),9-10,cluster_0.55,MS4A1,0.8193137003067346
Glimmer (Cell),9-10,cluster_0.55,TRAC,0.7464788732394366
Xenium,10-11,cluster_0.20,CD19,0.858198881149292
Xenium,10-11,cluster_0.20,CD3E,0.705664336681366
Xenium,10-11,cluster_0.20,CD79A,0.7206511497497559
Xenium,10-11,cluster_0.20,IL7R,0.6494890451431274
Xenium,10-11,cluster_0.20,MS4A1,0.7236917018890381
Xenium,10-11,cluster_0.20,TRAC,0.5710821151733398
Xenium,10-11,cluster_0.30,CD19,0.8332872986793518
Xenium,10-11,cluster_0.30,CD3E,0.7025750875473022
Xenium,10-11,cluster_0.30,CD79A,0.6818298101425171
Xenium,10-11,cluster_0.30,IL7R,0.6464942693710327
Xenium,10-11,cluster_0.30,MS4A1,0.6774885654449463
Xenium,10-11,cluster_0.30,TRAC,0.5680506825447083
Xenium,10-11,cluster_0.40,CD19,0.8286154270172119
Xenium,10-11,cluster_0.40,CD3E,0.69908607006073
Xenium,10-11,cluster_0.40,CD79A,0.6774815917015076
Xenium,10-11,cluster_0.40,IL7R,0.6388451457023621
Xenium,10-11,cluster_0.40,MS4A1,0.6717491745948792
Xenium,10-11,cluster_0.40,TRAC,0.5626033544540405
Xenium,10-11,cluster_0.45,CD19,0.8268596529960632
Xenium,10-11,cluster_0.45,CD3E,0.6984248757362366
Xenium,10-11,cluster_0.45,CD79A,0.6730021834373474
Xenium,10-11,cluster_0.45,IL7R,0.6370170712471008
Xenium,10-11,cluster_0.45,MS4A1,0.6656506657600403
Xenium,10-11,cluster_0.45,TRAC,0.5615971088409424
Xenium,10-11,cluster_0.50,CD19,0.8261566758155823
Xenium,10-11,cluster_0.50,CD3E,0.698292076587677
Xenium,10-11,cluster_0.50,CD79A,0.6736452579498291
Xenium,10-11,cluster_0.50,IL7R,0.6323958039283752
Xenium,10-11,cluster_0.50,MS4A1,0.6679874062538147
Xenium,10-11,cluster_0.50,TRAC,0.5580129623413086
Xenium,10-11,cluster_0.55,CD19,0.826716959476471
Xenium,10-11,cluster_0.55,CD3E,0.6952053904533386
Xenium,10-11,cluster_0.55,CD79A,0.6745049357414246
Xenium,10-11,cluster_0.55,IL7R,0.630266010761261
Xenium,10-11,cluster_0.55,MS4A1,0.6687491536140442
Xenium,10-11,cluster_0.55,TRAC,0.5550620555877686
Xenium,10-11,cluster_0.60,CD19,0.8250994682312012
Xenium,10-11,cluster_0.60,CD3E,0.691505491733551
Xenium,10-11,cluster_0.60,CD79A,0.6707952618598938
Xenium,10-11,cluster_0.60,IL7R,0.627234697341919
Xenium,10-11,cluster_0.60,MS4A1,0.6642347574234009
Xenium,10-11,cluster_0.60,TRAC,0.5525172352790833
Xenium,10-11,cluster_0.65,CD19,0.8233410120010376
Xenium,10-11,cluster_0.65,CD3E,0.6579899787902832
Xenium,10-11,cluster_0.65,CD79A,0.6684974431991577
Xenium,10-11,cluster_0.65,IL7R,0.6025757789611816
Xenium,10-11,cluster_0.65,MS4A1,0.6611732840538025
Xenium,10-11,cluster_0.65,TRAC,0.5306652188301086
Xenium,13-14,cluster_0.55,CD19,0.8002282381057739
Xenium,13-14,cluster_0.55,CD3E,0.7568151950836182
Xenium,13-14,cluster_0.55,CD79A,0.6351034045219421
Xenium,13-14,cluster_0.55,IL7R,0.7106983065605164
Xenium,13-14,cluster_0.55,MS4A1,0.624819278717041
Xenium,13-14,cluster_0.55,TRAC,0.6370531320571899
Xenium,13-14,cluster_0.60,CD19,0.798113226890564
Xenium,13-14,cluster_0.60,CD3E,0.748134195804596
Xenium,13-14,cluster_0.60,CD79A,0.6290940642356873
Xenium,13-14,cluster_0.60,IL7R,0.7054455876350403
Xenium,13-14,cluster_0.60,MS4A1,0.6185210347175598
Xenium,13-14,cluster_0.60,TRAC,0.6289017200469971
Xenium,13-14,cluster_0.65,CD19,0.7969160079956055
Xenium,13-14,cluster_0.65,CD3E,0.6729034781455994
Xenium,13-14,cluster_0.65,CD79A,0.6315634250640869
Xenium,13-14,cluster_0.65,IL7R,0.621174693107605
Xenium,13-14,cluster_0.65,MS4A1,0.6170403361320496
Xenium,13-14,cluster_0.65,TRAC,0.5474933385848999
Xenium,15-16,cluster_0.45,CD19,0.7710714340209961
Xenium,15-16,cluster_0.45,CD3E,0.738926887512207
Xenium,15-16,cluster_0.45,CD79A,0.6687629818916321
Xenium,15-16,cluster_0.45,IL7R,0.6895276308059692
Xenium,15-16,cluster_0.45,MS4A1,0.6318181753158569
Xenium,15-16,cluster_0.45,TRAC,0.571864128112793
Xenium,15-16,cluster_0.50,CD19,0.768835186958313
Xenium,15-16,cluster_0.50,CD3E,0.7312037944793701
Xenium,15-16,cluster_0.50,CD79A,0.6674329042434692
Xenium,15-16,cluster_0.50,IL7R,0.6832913756370544
Xenium,15-16,cluster_0.50,MS4A1,0.6296764016151428
Xenium,15-16,cluster_0.50,TRAC,0.5643364787101746
Xenium,15-16,cluster_0.55,CD19,0.7657465934753418
Xenium,15-16,cluster_0.55,CD3E,0.7239841818809509
Xenium,15-16,cluster_0.55,CD79A,0.6642507314682007
Xenium,15-16,cluster_0.55,IL7R,0.6762958765029907
Xenium,15-16,cluster_0.55,MS4A1,0.626868486404419
Xenium,15-16,cluster_0.55,TRAC,0.5578388571739197
Xenium,15-16,cluster_0.60,CD19,0.758222758769989
Xenium,15-16,cluster_0.60,CD3E,0.7248495221138
Xenium,15-16,cluster_0.60,CD79A,0.6595492959022522
Xenium,15-16,cluster_0.60,IL7R,0.677806556224823
Xenium,15-16,cluster_0.60,MS4A1,0.6220201849937439
Xenium,15-16,cluster_0.60,TRAC,0.5573232769966125
Xenium,15-16,cluster_0.65,CD19,0.7541406154632568
Xenium,15-16,cluster_0.65,CD3E,0.7236626148223877
Xenium,15-16,cluster_0.65,CD79A,0.6550036668777466
Xenium,15-16,cluster_0.65,IL7R,0.6765190958976746
Xenium,15-16,cluster_0.65,MS4A1,0.6179443001747131
Xenium,15-16,cluster_0.65,TRAC,0.5560091733932495
Xenium,15-16,cluster_0.70,CD19,0.7508100867271423
Xenium,15-16,cluster_0.70,CD3E,0.7170044183731079
Xenium,15-16,cluster_0.70,CD79A,0.6501756310462952
Xenium,15-16,cluster_0.70,IL7R,0.6689140200614929
Xenium,15-16,cluster_0.70,MS4A1,0.6141728758811951
Xenium,15-16,cluster_0.70,TRAC,0.5514906644821167
Xenium,15-16,cluster_0.75,CD19,0.7482824921607971
Xenium,15-16,cluster_0.75,CD3E,0.7134037017822266
Xenium,15-16,cluster_0.75,CD79A,0.6473363041877747
Xenium,15-16,cluster_0.75,IL7R,0.6660385727882385
Xenium,15-16,cluster_0.75,MS4A1,0.6113020181655884
Xenium,15-16,cluster_0.75,TRAC,0.546430766582489
Xenium,15-16,cluster_0.80,CD19,0.6337631344795227
Xenium,15-16,cluster_0.80,CD3E,0.6870422959327698
Xenium,15-16,cluster_0.80,CD79A,0.5138950943946838
Xenium,15-16,cluster_0.80,IL7R,0.6368959546089172
Xenium,15-16,cluster_0.80,MS4A1,0.4666060507297516
Xenium,15-16,cluster_0.80,TRAC,0.5209795236587524
Xenium,15-16,cluster_0.85,CD19,0.6326599717140198
Xenium,15-16,cluster_0.85,CD3E,0.6829755306243896
Xenium,15-16,cluster_0.85,CD79A,0.5092167854309082
Xenium,15-16,cluster_0.85,IL7R,0.6321162581443787
Xenium,15-16,cluster_0.85,MS4A1,0.4627242386341095
Xenium,15-16,cluster_0.85,TRAC,0.5165379047393799
Xenium,15-16,cluster_0.90,CD19,0.6501563787460327
Xenium,15-16,cluster_0.90,CD3E,0.6711792945861816
Xenium,15-16,cluster_0.90,CD79A,0.5368046164512634
Xenium,15-16,cluster_0.90,IL7R,0.616312563419342
Xenium,15-16,cluster_0.90,MS4A1,0.4874570667743683
Xenium,15-16,cluster_0.90,TRAC,0.5067144632339478
Xenium,17-18,cluster_0.20,CD19,0.8589951992034912
Xenium,17-18,cluster_0.20,CD3E,0.6998289227485657
Xenium,17-18,cluster_0.20,CD79A,0.7763010859489441
Xenium,17-18,cluster_0.20,IL7R,0.662375807762146
Xenium,17-18,cluster_0.20,MS4A1,0.7644948959350586
Xenium,17-18,cluster_0.20,TRAC,0.5072966814041138
Xenium,17-18,cluster_0.40,CD19,0.8222600221633911
Xenium,17-18,cluster_0.40,CD3E,0.6867939233779907
Xenium,17-18,cluster_0.40,CD79A,0.7048762440681458
Xenium,17-18,cluster_0.40,IL7R,0.6426480412483215
Xenium,17-18,cluster_0.40,MS4A1,0.6810337901115417
Xenium,17-18,cluster_0.40,TRAC,0.49060511589050293
Xenium,17-18,cluster_0.45,CD19,0.7745411396026611
Xenium,17-18,cluster_0.45,CD3E,0.6859661936759949
Xenium,17-18,cluster_0.45,CD79A,0.6451700329780579
Xenium,17-18,cluster_0.45,IL7R,0.6411798596382141
Xenium,17-18,cluster_0.45,MS4A1,0.6164871454238892
Xenium,17-18,cluster_0.45,TRAC,0.48718586564064026
Xenium,17-18,cluster_0.50,CD19,0.7557695508003235
Xenium,17-18,cluster_0.50,CD3E,0.6837790608406067
Xenium,17-18,cluster_0.50,CD79A,0.626497209072113
Xenium,17-18,cluster_0.50,IL7R,0.6381920576095581
Xenium,17-18,cluster_0.50,MS4A1,0.5971071720123291
Xenium,17-18,cluster_0.50,TRAC,0.4843214154243469
Xenium,17-18,cluster_0.55,CD19,0.7520514130592346
Xenium,17-18,cluster_0.55,CD3E,0.6718568801879883
Xenium,17-18,cluster_0.55,CD79A,0.6200321912765503
Xenium,17-18,cluster_0.55,IL7R,0.6338939070701599
Xenium,17-18,cluster_0.55,MS4A1,0.5903723835945129
Xenium,17-18,cluster_0.55,TRAC,0.475946843624115
Xenium,17-18,cluster_0.60,CD19,0.7470963597297668
Xenium,17-18,cluster_0.60,CD3E,0.6663796305656433
Xenium,17-18,cluster_0.60,CD79A,0.61379474401474
Xenium,17-18,cluster_0.60,IL7R,0.6288663148880005
Xenium,17-18,cluster_0.60,MS4A1,0.5843742489814758
Xenium,17-18,cluster_0.60,TRAC,0.4708515405654907
Xenium,17-18,cluster_0.65,CD19,0.7386170625686646
Xenium,17-18,cluster_0.65,CD3E,0.666269838809967
Xenium,17-18,cluster_0.65,CD79A,0.6071167588233948
Xenium,17-18,cluster_0.65,IL7R,0.6259225010871887
Xenium,17-18,cluster_0.65,MS4A1,0.5767272114753723
Xenium,17-18,cluster_0.65,TRAC,0.46959102153778076
Xenium,17-18,cluster_0.70,CD19,0.7248716950416565
Xenium,17-18,cluster_0.70,CD3E,0.6594229936599731
Xenium,17-18,cluster_0.70,CD79A,0.5937864780426025
Xenium,17-18,cluster_0.70,IL7R,0.6169406175613403
Xenium,17-18,cluster_0.70,MS4A1,0.564305305480957
Xenium,17-18,cluster_0.70,TRAC,0.46399322152137756
Xenium,17-18,cluster_0.75,CD19,0.7123823761940002
Xenium,17-18,cluster_0.75,CD3E,0.6638482809066772
Xenium,17-18,cluster_0.75,CD79A,0.5808111429214478
Xenium,17-18,cluster_0.75,IL7R,0.6198137998580933
Xenium,17-18,cluster_0.75,MS4A1,0.5516243577003479
Xenium,17-18,cluster_0.75,TRAC,0.4657920300960541
Xenium,17-18,cluster_0.80,CD19,0.7054785490036011
Xenium,17-18,cluster_0.80,CD3E,0.6583008170127869
Xenium,17-18,cluster_0.80,CD79A,0.573104202747345
Xenium,17-18,cluster_0.80,IL7R,0.6139650940895081
Xenium,17-18,cluster_0.80,MS4A1,0.5436393618583679
Xenium,17-18,cluster_0.80,TRAC,0.4609842896461487
Xenium,21-22,cluster_0.30,CD19,0.7455029487609863
Xenium,21-22,cluster_0.30,CD3E,0.8065595626831055
Xenium,21-22,cluster_0.30,CD79A,0.5667462944984436
Xenium,21-22,cluster_0.30,IL7R,0.7663066983222961
Xenium,21-22,cluster_0.30,MS4A1,0.6296365261077881
Xenium,21-22,cluster_0.30,TRAC,0.7230358719825745
Xenium,21-22,cluster_0.40,CD19,0.7472996115684509
Xenium,21-22,cluster_0.40,CD3E,0.8067944049835205
Xenium,21-22,cluster_0.40,CD79A,0.5724155306816101
Xenium,21-22,cluster_0.40,IL7R,0.765485405921936
Xenium,21-22,cluster_0.40,MS4A1,0.6348089575767517
Xenium,21-22,cluster_0.40,TRAC,0.7233967781066895
Xenium,21-22,cluster_0.50,CD19,0.697517454624176
Xenium,21-22,cluster_0.50,CD3E,0.7383885383605957
Xenium,21-22,cluster_0.50,CD79A,0.5014375448226929
Xenium,21-22,cluster_0.50,IL7R,0.6953874230384827
Xenium,21-22,cluster_0.50,MS4A1,0.5423321723937988
Xenium,21-22,cluster_0.50,TRAC,0.6542360782623291
Xenium,23-24,cluster_0.45,CD19,0.822053849697113
Xenium,23-24,cluster_0.45,CD3E,0.7529972195625305
Xenium,23-24,cluster_0.45,CD79A,0.6773313879966736
Xenium,23-24,cluster_0.45,IL7R,0.7033532857894897
Xenium,23-24,cluster_0.45,MS4A1,0.6490538120269775
Xenium,23-24,cluster_0.45,TRAC,0.6188029050827026
Xenium,23-24,cluster_0.50,CD19,0.8234428763389587
Xenium,23-24,cluster_0.50,CD3E,0.7497242093086243
Xenium,23-24,cluster_0.50,CD79A,0.6781420707702637
Xenium,23-24,cluster_0.50,IL7R,0.6986304521560669
Xenium,23-24,cluster_0.50,MS4A1,0.6492862105369568
Xenium,23-24,cluster_0.50,TRAC,0.6141248345375061
Xenium,23-24,cluster_0.55,CD19,0.8187605142593384
Xenium,23-24,cluster_0.55,CD3E,0.7481780648231506
Xenium,23-24,cluster_0.55,CD79A,0.6731399893760681
Xenium,23-24,cluster_0.55,IL7R,0.6961944699287415
Xenium,23-24,cluster_0.55,MS4A1,0.645632803440094
Xenium,23-24,cluster_0.55,TRAC,0.6119375824928284
Xenium,23-24,cluster_0.60,CD19,0.8133374452590942
Xenium,23-24,cluster_0.60,CD3E,0.7346333861351013
Xenium,23-24,cluster_0.60,CD79A,0.6665838360786438
Xenium,23-24,cluster_0.60,IL7R,0.6884601712226868
Xenium,23-24,cluster_0.60,MS4A1,0.6388350129127502
Xenium,23-24,cluster_0.60,TRAC,0.6015888452529907
Xenium,23-24,cluster_0.65,CD19,0.8113851547241211
Xenium,23-24,cluster_0.65,CD3E,0.7179509401321411
Xenium,23-24,cluster_0.65,CD79A,0.6635568141937256
Xenium,23-24,cluster_0.65,IL7R,0.6683357357978821
Xenium,23-24,cluster_0.65,MS4A1,0.6338037848472595
Xenium,23-24,cluster_0.65,TRAC,0.586443305015564
Xenium,23-24,cluster_0.75,CD19,0.7805056571960449
Xenium,23-24,cluster_0.75,CD3E,0.6255057454109192
Xenium,23-24,cluster_0.75,CD79A,0.63720703125
Xenium,23-24,cluster_0.75,IL7R,0.5798848271369934
Xenium,23-24,cluster_0.75,MS4A1,0.6090843677520752
Xenium,23-24,cluster_0.75,TRAC,0.5109617710113525
Xenium,27-28,cluster_0.40,CD19,0.8140232563018799
Xenium,27-28,cluster_0.40,CD3E,0.7424766421318054
Xenium,27-28,cluster_0.40,CD79A,0.6796647310256958
Xenium,27-28,cluster_0.40,IL7R,0.7064412832260132
Xenium,27-28,cluster_0.40,MS4A1,0.6589017510414124
Xenium,27-28,cluster_0.40,TRAC,0.6063330173492432
Xenium,27-28,cluster_0.45,CD19,0.813442051410675
Xenium,27-28,cluster_0.45,CD3E,0.738853394985199
Xenium,27-28,cluster_0.45,CD79A,0.678942084312439
Xenium,27-28,cluster_0.45,IL7R,0.7022099494934082
Xenium,27-28,cluster_0.45,MS4A1,0.6582327485084534
Xenium,27-28,cluster_0.45,TRAC,0.6030414700508118
Xenium,27-28,cluster_0.50,CD19,0.8102354407310486
Xenium,27-28,cluster_0.50,CD3E,0.7332080006599426
Xenium,27-28,cluster_0.50,CD79A,0.6758316159248352
Xenium,27-28,cluster_0.50,IL7R,0.696605384349823
Xenium,27-28,cluster_0.50,MS4A1,0.653965175151825
Xenium,27-28,cluster_0.50,TRAC,0.5972954630851746
Xenium,27-28,cluster_0.55,CD19,0.8075018525123596
Xenium,27-28,cluster_0.55,CD3E,0.7259726524353027
Xenium,27-28,cluster_0.55,CD79A,0.6731444001197815
Xenium,27-28,cluster_0.55,IL7R,0.6890885829925537
Xenium,27-28,cluster_0.55,MS4A1,0.6513782739639282
Xenium,27-28,cluster_0.55,TRAC,0.5913742780685425
Xenium,27-28,cluster_0.60,CD19,0.8041300773620605
Xenium,27-28,cluster_0.60,CD3E,0.7168599367141724
Xenium,27-28,cluster_0.60,CD79A,0.6700214147567749
Xenium,27-28,cluster_0.60,IL7R,0.6790421605110168
Xenium,27-28,cluster_0.60,MS4A1,0.6449759602546692
Xenium,27-28,cluster_0.60,TRAC,0.5816940069198608
Xenium,27-28,cluster_0.65,CD19,0.80317223072052
Xenium,27-28,cluster_0.65,CD3E,0.7103402018547058
Xenium,27-28,cluster_0.65,CD79A,0.6683754324913025
Xenium,27-28,cluster_0.65,IL7R,0.6701752543449402
Xenium,27-28,cluster_0.65,MS4A1,0.6433600783348083
Xenium,27-28,cluster_0.65,TRAC,0.5752264261245728
Xenium,29-30,cluster_0.60,CD19,0.7975308299064636
Xenium,29-30,cluster_0.60,CD3E,0.7463120222091675
Xenium,29-30,cluster_0.60,CD79A,0.699983537197113
Xenium,29-30,cluster_0.60,IL7R,0.7131092548370361
Xenium,29-30,cluster_0.60,MS4A1,0.6680744290351868
Xenium,29-30,cluster_0.60,TRAC,0.5825019478797913
